chrom	start	stop	hd_region	strains	n_strains
II	1611000	1636000	II_1611000_1636000	NIC166,PB306,CB4857,NIC256,NIC258,CX11264,NIC1798,CB4855,ECA923,NIC262,CX11276,NIC1810,NIC1783,KR314,NIC1808,QG2827,NIC252,ECA640,NIC1812,JU4047,CX11314,JU778,DL226,NIC514,BRC20263,ECA2559,MY2741,TWN2530,ECA2583,NIC272,JU2587,MY795,MY518,ECA1069,JU2866,QG2841,JU1172,QG2828,JU2578,ECA2656,JU323,MY679,NIC259,ED3052,ECA2602,ECA2615,QG2811	47
II	1612000	1636000	II_1612000_1636000	DL238	1
II	1613000	1636000	II_1613000_1636000	XZ1516,CB4856,JU3224,WN2001,JU3280,JU2513,QG2837,MY2693,JU3134,ECA2607	10
II	1613000	1665000	II_1613000_1665000	NIC3,JU774,QG4228,JU2811,ECA2546,QG2835	6
II	1621000	1636000	II_1621000_1636000	ECA36,ECA2595,ECA2561,ECA2660,ECA2659	5
II	1642000	1665000	II_1642000_1665000	JU3224	1
II	1644000	1659000	II_1644000_1659000	ECA594	1
II	1646000	1665000	II_1646000_1665000	JU258,ED3049,ECA2601,NIC1791,NIC1794,NIC1786,RC301,WN2001,JU2464,ED3046,JU2576,JU3280,ECA1074,JU2513,PB303,MY2693,JU2592,ECA2607,NIC255	19
II	1646000	1671000	II_1646000_1671000	ECA36,ECA2595,ECA2561,ECA2660,CB4856	5
II	1646000	1678000	II_1646000_1678000	XZ1516	1
II	1647000	1665000	II_1647000_1665000	ECA396,QG2837	2
II	1649000	1665000	II_1649000_1665000	JU3134	1
II	1653000	1665000	II_1653000_1665000	DL238	1
II	1656000	1665000	II_1656000_1665000	NIC258	1
II	1657000	1665000	II_1657000_1665000	NIC166,PB306,CB4857,NIC256,CX11264,NIC1798,CB4855,ECA923,NIC262,CX11276,NIC1810,NIC1783,KR314,NIC1808,QG2827,NIC252,ECA640,NIC1812,JU4047,CX11314,JU778,DL226,NIC514,BRC20263,ECA2559,MY2741,TWN2530,ECA2583,NIC272,JU2587,MY795,MY518,ECA1069,JU2866,QG2841,JU1172,QG2828,JU2578,ECA2656,JU323,MY679,NIC259,ED3052,ECA2602,ECA2615,QG2811	46
II	1657000	1671000	II_1657000_1671000	ECA2659	1
II	1671000	1700000	II_1671000_1700000	ECA396	1
II	1680000	1698000	II_1680000_1698000	RC301,PB303	2
II	1702000	1717000	II_1702000_1717000	ECA36,ECA2595,ECA2561,ECA2660	4
II	1736000	1759000	II_1736000_1759000	ECA36,ECA2595,ECA2561,ECA2660	4
II	1736000	1954000	II_1736000_1954000	ECA396	1
II	1743000	1879000	II_1743000_1879000	NIC262,NIC259	2
II	1743000	1962000	II_1743000_1962000	NIC166,NIC256,NIC1783,JU778,NIC514,BRC20263,ECA2559,ECA2583,NIC272,ECA1069,QG2841,QG2828,JU2578,ECA2656,JU323,MY679,ED3052,ECA2602,ECA2615,QG2811	20
II	1743000	1971000	II_1743000_1971000	JU3280	1
II	1744000	1953000	II_1744000_1953000	NIC3,JU774,QG4228,JU2811,ECA2546,QG2835	6
II	1745000	1953000	II_1745000_1953000	JU3224	1
II	1746000	1936000	II_1746000_1936000	DL238	1
II	1746000	1954000	II_1746000_1954000	ECA594	1
II	1746000	1962000	II_1746000_1962000	MY16,JU2879	2
II	1747000	1928000	II_1747000_1928000	NIC258,NIC1798	2
II	1747000	1936000	II_1747000_1936000	JU258,ED3049,ECA2601,NIC1791,NIC1794,NIC1786,RC301,JU2464,ED3046,JU2576,ECA1074,PB303,JU2592	13
II	1747000	1962000	II_1747000_1962000	QG2827	1
II	1748000	1830000	II_1748000_1830000	NIC275	1
II	1748000	1936000	II_1748000_1936000	NIC255	1
II	1748000	1960000	II_1748000_1960000	NIC252	1
II	1748000	1962000	II_1748000_1962000	XZ1516	1
II	1749000	1792000	II_1749000_1792000	JU3134	1
II	1749000	1928000	II_1749000_1928000	QG2837,MY2693	2
II	1749000	1936000	II_1749000_1936000	CB4856	1
II	1749000	1946000	II_1749000_1946000	WN2001,JU2513,ECA2607	3
II	1764000	1935000	II_1764000_1935000	KR314,MY518	2
II	1764000	1936000	II_1764000_1936000	PB306,CB4857,CX11264,CB4855,ECA923,CX11276,NIC1810,NIC1808,NIC1812,JU4047,CX11314,DL226,MY2741,JU2587,MY795,JU2866,JU1172	17
II	1764000	1944000	II_1764000_1944000	TWN2530	1
II	1766000	1777000	II_1766000_1777000	ECA2660	1
II	1766000	1785000	II_1766000_1785000	ECA36,ECA2595,ECA2561	3
II	1767000	1785000	II_1767000_1785000	ECA2659	1
II	1799000	1929000	II_1799000_1929000	JU3134	1
II	1837000	1934000	II_1837000_1934000	NIC275	1
II	1839000	1936000	II_1839000_1936000	ECA2659	1
II	1839000	1960000	II_1839000_1960000	ECA2660	1
II	1839000	1962000	II_1839000_1962000	ECA36,ECA2595,ECA2561	3
II	1885000	1935000	II_1885000_1935000	NIC259	1
II	1885000	1954000	II_1885000_1954000	NIC262	1
II	1941000	1960000	II_1941000_1960000	NIC259	1
II	1941000	1962000	II_1941000_1962000	NIC1798	1
II	1942000	1953000	II_1942000_1953000	ECA2659	1
II	1942000	1962000	II_1942000_1962000	JU258,ECA2601,NIC258,NIC1791,NIC1794,NIC1786,RC301,JU2464,ED3046,JU2576,ECA1074,PB303	12
II	1947000	1962000	II_1947000_1962000	ED3049,JU2592,NIC255	3
II	1950000	1960000	II_1950000_1960000	DL238,ECA923	2
II	1950000	1962000	II_1950000_1962000	PB306,CB4857,CX11264,CB4855,CX11276,NIC1810,NIC1808,NIC1812,JU4047,CX11314,MY2741,TWN2530,MY795,MY518,JU2866	15
II	1951000	1962000	II_1951000_1962000	KR314,DL226,JU1172	3
II	1985000	1992000	II_1985000_1992000	JU258,ED3049,NIC258,RC301,JU2464,ED3046	6
II	1985000	2002000	II_1985000_2002000	NIC3	1
II	1986000	1992000	II_1986000_1992000	NIC1791,NIC1786	2
II	1986000	1996000	II_1986000_1996000	QG2827	1
II	1987000	1992000	II_1987000_1992000	ECA2601,NIC1798,NIC1794,JU2576,ECA1074,PB303,JU2592,NIC255	8
II	1987000	2001000	II_1987000_2001000	XZ1516	1
II	1990000	1996000	II_1990000_1996000	NIC259	1
II	2010000	2029000	II_2010000_2029000	ECA36,ECA2595,ECA2561,ECA2660	4
II	2010000	2064000	II_2010000_2064000	CB4856	1
II	2010000	2183000	II_2010000_2183000	XZ1516	1
II	2011000	2029000	II_2011000_2029000	ECA2659	1
II	2011000	2038000	II_2011000_2038000	WN2001,JU2513,QG2837,MY2693,ECA2607	5
II	2011000	2053000	II_2011000_2053000	DL238,JU258,NIC3,ECA2601,MY16,NIC1791,NIC1794,NIC1786,JU2464,ED3046,JU774,QG4228,ECA594,JU2879,JU2576,ECA1074,PB303,JU2592,NIC255	19
II	2011000	2146000	II_2011000_2146000	CX11264,JU4047	2
II	2011000	2147000	II_2011000_2147000	ED3049,RC301	2
II	2011000	2149000	II_2011000_2149000	PB306,CB4857,CX11276,NIC1810,CX11314,JU2866,JU1172	7
II	2011000	2151000	II_2011000_2151000	KR314,NIC1808,NIC1812,DL226,MY2741,TWN2530,MY795,MY518	8
II	2011000	2165000	II_2011000_2165000	CB4855	1
II	2012000	2053000	II_2012000_2053000	JU3224,JU2811,ECA2546,QG2835	4
II	2012000	2085000	II_2012000_2085000	NIC258,NIC1798	2
II	2012000	2151000	II_2012000_2151000	ECA923,JU2587	2
II	2016000	2037000	II_2016000_2037000	JU3134	1
II	2017000	2047000	II_2017000_2047000	ECA396	1
II	2030000	2041000	II_2030000_2041000	NIC166,NIC262,NIC1783,NIC252,JU778,NIC275,NIC514,BRC20263,ECA1069,JU2578,JU323,MY679,ED3052,ECA2602,QG2811	15
II	2030000	2042000	II_2030000_2042000	NIC256,QG2827,ECA2559,ECA2583,QG2841,QG2828,ECA2656,ECA2615	8
II	2063000	2146000	II_2063000_2146000	NIC255	1
II	2063000	2147000	II_2063000_2147000	JU258,ECA2601,NIC1791,NIC1794,NIC1786,JU2464,ED3046,ECA1074,PB303,JU2592	10
II	2063000	2148000	II_2063000_2148000	JU2576	1
II	2064000	2091000	II_2064000_2091000	JU3134	1
II	2064000	2147000	II_2064000_2147000	MY2693	1
II	2064000	2148000	II_2064000_2148000	QG2837	1
II	2064000	2187000	II_2064000_2187000	WN2001,JU2513,ECA2607	3
II	2067000	2152000	II_2067000_2152000	JU1666	1
II	2072000	2085000	II_2072000_2085000	QG2835	1
II	2072000	2086000	II_2072000_2086000	NIC3,JU774,QG4228	3
II	2072000	2143000	II_2072000_2143000	ECA36,ECA2595,ECA2561,ECA2660,ECA2659	5
II	2072000	2146000	II_2072000_2146000	ECA396	1
II	2073000	2085000	II_2073000_2085000	JU3224	1
II	2073000	2086000	II_2073000_2086000	JU2811,ECA2546	2
II	2080000	2085000	II_2080000_2085000	CB4856	1
II	2092000	2187000	II_2092000_2187000	MY16,ECA594,JU2879	3
II	2098000	2187000	II_2098000_2187000	JU3134	1
II	2100000	2139000	II_2100000_2139000	NIC3,JU3224,JU774,QG4228,JU2811,ECA2546,QG2835	7
II	2106000	2139000	II_2106000_2139000	DL238	1
II	2106000	2147000	II_2106000_2147000	NIC258	1
II	2106000	2148000	II_2106000_2148000	NIC1798	1
II	2118000	2187000	II_2118000_2187000	NIC166	1
II	2124000	2146000	II_2124000_2146000	ECA2615	1
II	2124000	2147000	II_2124000_2147000	ECA2559,ECA2656	2
II	2124000	2187000	II_2124000_2187000	NIC256,NIC262,NIC1783,JU778,BRC20263,ECA2583,JU3280,NIC272,ECA1069,QG2841,QG2828,JU2578,JU323,NIC259,ED3052,QG2811	16
II	2124000	2188000	II_2124000_2188000	ECA2602	1
II	2125000	2187000	II_2125000_2187000	QG2827,NIC252,NIC275,MY679	4
II	2133000	2147000	II_2133000_2147000	CB4856	1
II	2155000	2168000	II_2155000_2168000	ECA36,ECA2595,ECA2561	3
II	2155000	2182000	II_2155000_2182000	NIC3,JU774,QG4228,QG2835	4
II	2155000	2183000	II_2155000_2183000	DL238,CB4856	2
II	2155000	2184000	II_2155000_2184000	JU2811,ECA2546	2
II	2169000	2185000	II_2169000_2185000	JU1666	1
II	2171000	2184000	II_2171000_2184000	JU3224	1
II	2174000	2181000	II_2174000_2181000	ECA36,ECA2595,ECA2561,ECA2660	4
II	2218000	2228000	II_2218000_2228000	NIC262	1
II	2219000	2224000	II_2219000_2224000	CX11264,NIC1810,JU4047,CX11314,JU2866,JU1172	6
II	2219000	2225000	II_2219000_2225000	CB4857	1
II	2226000	2329000	II_2226000_2329000	NIC3	1
II	2227000	2329000	II_2227000_2329000	NIC166	1
II	2227000	2397000	II_2227000_2397000	NIC236,ED3049,NIC1,JU1530	4
II	2231000	2291000	II_2231000_2291000	XZ1516	1
II	2232000	2332000	II_2232000_2332000	CX11276,NIC1810,JU4047,JU2866,JU1172	5
II	2232000	2343000	II_2232000_2343000	ECA36,ECA2595,ECA2561	3
II	2232000	2397000	II_2232000_2397000	NIC1798,QG2837,MY2693	3
II	2236000	2397000	II_2236000_2397000	ECA396,EG4724	2
II	2236000	2443000	II_2236000_2443000	WN2001,JU3134	2
II	2237000	2326000	II_2237000_2326000	DL238	1
II	2237000	2332000	II_2237000_2332000	PB306,CB4857	2
II	2237000	2397000	II_2237000_2397000	JU258,JU775,JU1213,RC301,ED3046	5
II	2238000	2321000	II_2238000_2321000	ECA923,KR314,NIC1808,NIC1812,DL226,MY2741,TWN2530,JU2587,MY795,MY518	10
II	2238000	2328000	II_2238000_2328000	QG2828	1
II	2238000	2329000	II_2238000_2329000	NIC256,CX11264,CB4855,ECA2659,NIC1783,JU774,JU3228,QG4228,QG2827,NIC252,CX11314,ECA2546,BRC20263,QG2835,ECA2583,JU3280,NIC272,ECA1069,QG2841,JU2578,JU323,MY679,ED3052,ECA2602,QG2811,MY2530	26
II	2238000	2332000	II_2238000_2332000	MY16,CB4856,JU3224,ECA594,JU2879,JU2838	6
II	2238000	2346000	II_2238000_2346000	JU346	1
II	2238000	2397000	II_2238000_2397000	NIC258,NIC1799,NIC1794,JU1793,JU2464,QW947,JU2522,ED3073,JU2106,JU310,JU2131,JU778,JU2576,NIC514,JU1666,JU3128,ECA2559,JU2610,NIC526,MY2585,NIC528,JU3291,ECA1074,JU2570,MY772,JU2800,JU792,NIC1779,JU3137,JU1934,ECA2656,MY920,PX179,JU2141,PB303,JU3132,MY2453,MY2535,NIC529,QG4008,ECA2615,QG4003,JU1440,JU2906,JU3141,JU1792,JT11398,ED3017,NIC255,JU2572	50
II	2238000	2398000	II_2238000_2398000	ECA2601,NIC1791,NIC1786,XZ2018,JU1491,NIC259	6
II	2238000	2433000	II_2238000_2433000	JU2592	1
II	2238000	2443000	II_2238000_2443000	JU2513,ECA2607	2
II	2239000	2329000	II_2239000_2329000	NIC262,JU2811	2
II	2241000	2343000	II_2241000_2343000	ECA2660	1
II	2263000	2329000	II_2263000_2329000	NIC275	1
II	2304000	2493000	II_2304000_2493000	XZ1516	1
II	2340000	2357000	II_2340000_2357000	NIC3,JU2811,JU2838,ECA2546	4
II	2352000	2376000	II_2352000_2376000	JU346	1
II	2357000	2376000	II_2357000_2376000	NIC256,LKC34,ECA2660,CB4856,NIC262,ECA2659,NIC1783,QG2827,NIC252,NIC275,BRC20263,ECA2583,JU3280,NIC272,ECA1069,QG2841,QG2828,JU2578,JU323,ED3052,ECA2602,QG2811,MY2530	23
II	2357000	2384000	II_2357000_2384000	ECA36,ECA2595,ECA2561,JU3224,JU774,JU3228,QG4228,QG2835	8
II	2358000	2376000	II_2358000_2376000	NIC166,MY679	2
II	2361000	2397000	II_2361000_2397000	KR314,DL226,MY795,MY518	4
II	2361000	2398000	II_2361000_2398000	NIC1808,TWN2530	2
II	2364000	2397000	II_2364000_2397000	NIC1812,MY2741,JU2587	3
II	2364000	2398000	II_2364000_2398000	ECA923	1
II	2388000	2394000	II_2388000_2394000	JU346	1
II	2389000	2406000	II_2389000_2406000	PB306,CB4857,MY16,NIC1810,ECA594,JU2879,JU4047,JU2866,JU1172	9
II	2389000	2418000	II_2389000_2418000	CB4856	1
II	2394000	2412000	II_2394000_2412000	JU2838	1
II	2396000	2428000	II_2396000_2428000	DL238	1
II	2404000	2412000	II_2404000_2412000	ECA2601	1
II	2407000	2420000	II_2407000_2420000	CX11264,CB4855,CX11314	3
II	2410000	2438000	II_2410000_2438000	ECA923,KR314,NIC1812,DL226,MY2741,TWN2530,JU2587,MY795,MY518	9
II	2414000	2438000	II_2414000_2438000	NIC1808	1
II	2419000	2430000	II_2419000_2430000	JU346,NIC255	2
II	2419000	2433000	II_2419000_2433000	ECA396,JU258,NIC236,JU775,ED3049,NIC1,EG4724,ECA2601,JU1213,JU1530,NIC1791,NIC1799,NIC1794,NIC1786,JU1793,RC301,JU2464,ED3046,QW947,XZ2018,JU2522,ED3073,JU2106,JU310,JU1491,JU2131,JU778,JU2576,NIC514,JU3128,ECA2559,JU2610,NIC526,MY2585,NIC528,JU3291,ECA1074,JU2570,JU3127,MY772,JU2800,JU792,NIC1779,JU3137,JU1934,ECA2656,MY920,PX179,JU2141,PB303,NIC259,JU3132,MY2453,MY2535,NIC529,QG4008,ECA2615,QG4003,JU1440,JU2906,JU3141,JU1792,JT11398,ED3017,JU2572	65
II	2455000	2491000	II_2455000_2491000	ECA923,KR314,NIC1808,NIC1812,DL226,MY2741,TWN2530,JU2587,MY795,MY518	10
II	2466000	2491000	II_2466000_2491000	CB4855	1
II	2468000	2491000	II_2468000_2491000	CX11264,CX11314	2
II	2475000	2484000	II_2475000_2484000	ECA396,CB4857	2
II	2475000	2485000	II_2475000_2485000	PB306	1
II	2476000	2484000	II_2476000_2484000	CX11276	1
II	2476000	2485000	II_2476000_2485000	JU2866	1
II	2477000	2485000	II_2477000_2485000	JU1172	1
II	2516000	2522000	II_2516000_2522000	JU775,NIC258,NIC1798,JU2131,QG2837,MY2693	6
II	2517000	2522000	II_2517000_2522000	JU1666	1
II	2528000	2553000	II_2528000_2553000	CX11264,CB4855,NIC1810,JU4047,CX11314	5
II	2531000	2577000	II_2531000_2577000	XZ1516	1
II	2532000	2543000	II_2532000_2543000	JU775,NIC258,NIC1798,JU2131,JU1666,QG2837,MY2693	7
II	2537000	2543000	II_2537000_2543000	ECA2546	1
II	2537000	2551000	II_2537000_2551000	NIC3	1
II	2539000	2545000	II_2539000_2545000	ECA396	1
II	2539000	2558000	II_2539000_2558000	NIC1811	1
II	2539000	2560000	II_2539000_2560000	JU2838	1
II	2551000	2558000	II_2551000_2558000	NIC258,JU774,JU3228,QG4228,JU2131,ECA2546,JU1666,ECA2603	8
II	2552000	2558000	II_2552000_2558000	JU775,NIC1798,QG2832,QG2837,MY2693	5
II	2554000	2560000	II_2554000_2560000	QG2855,QG2854,QG4080,ECA2607	4
II	2567000	2573000	II_2567000_2573000	JU778	1
II	2567000	2574000	II_2567000_2574000	ECA2601,NIC1791,NIC1786,JU1793,QW947,JU2576,NIC526,NIC528,JU2570,MY772,JU2800,NIC1779,JU3225,MY920,MY2453,NIC529,QG4008,QG4003,JU1440,JT11398,JU2572	21
II	2567000	2575000	II_2567000_2575000	NIC1794,ECA640,JU2522,JU2106,NIC1809,JU1491,NIC514,JU2610,ECA1074,CX11271,JU1934,ECA2656,PX179,MY2535,JU2592,ECA2615,JU2906,ED3017,NIC255	19
II	2567000	2576000	II_2567000_2576000	ECA2559,JU3291,JU3127,JU3137,JU2141	5
II	2568000	2574000	II_2568000_2574000	BRC20263	1
II	2568000	2575000	II_2568000_2575000	MY2585	1
II	2568000	2576000	II_2568000_2576000	JU3141	1
II	2580000	2593000	II_2580000_2593000	PB306,CB4857,CX11276,KR314,NIC1808,DL226,JU2866,JU1172	8
II	2581000	2593000	II_2581000_2593000	ECA396,ECA923	2
II	2588000	2639000	II_2588000_2639000	JU3135	1
II	2599000	2625000	II_2599000_2625000	DL226,TWN2530,MY795	3
II	2599000	2639000	II_2599000_2639000	JU1395	1
II	2599000	2651000	II_2599000_2651000	CB4854,QG2874	2
II	2600000	2625000	II_2600000_2625000	PB306,CB4857,ECA923,CX11276,KR314,NIC1808,MY2741,MY518,JU2866,JU1172	10
II	2600000	2638000	II_2600000_2638000	XZ1735	1
II	2600000	2639000	II_2600000_2639000	QG2855,QG2818	2
II	2600000	2651000	II_2600000_2651000	QG2854,QG2824,AB1	3
II	2600000	2654000	II_2600000_2654000	XZ1516,QG4135	2
II	2602000	2625000	II_2602000_2625000	JU2587	1
II	2617000	2623000	II_2617000_2623000	NIC1810,JU4047	2
II	2617000	2624000	II_2617000_2624000	QG4228	1
II	2617000	2636000	II_2617000_2636000	JU2466	1
II	2617000	2639000	II_2617000_2639000	QG2873	1
II	2643000	2658000	II_2643000_2658000	JU775	1
II	2644000	2650000	II_2644000_2650000	XZ1735	1
II	2644000	2654000	II_2644000_2654000	ECA2660	1
II	2649000	2661000	II_2649000_2661000	DL238	1
II	2786000	2798000	II_2786000_2798000	JU775	1
II	2787000	2794000	II_2787000_2794000	ECA2595,ECA2561,ECA2660	3
II	2787000	2795000	II_2787000_2795000	ECA36	1
II	2788000	2796000	II_2788000_2796000	JU258,NIC236,JU346	3
II	2788000	2798000	II_2788000_2798000	NIC3	1
II	2789000	2796000	II_2789000_2796000	ED3049,EG4724,JU1213,JU1530	4
II	2792000	2800000	II_2792000_2800000	DL238	1
II	2793000	2798000	II_2793000_2798000	QG4080,QG4138,QG4018	3
II	2802000	2809000	II_2802000_2809000	ECA923	1
II	2802000	2810000	II_2802000_2810000	PB306,CB4857,NIC1810,KR314,NIC1808,DL226,MY2741,TWN2530,JU2587,MY795,MY518,JU2866,JU1172	13
II	2803000	2810000	II_2803000_2810000	ECA36,XZ1516,ECA2595,ECA2561,ECA2660,NIC1798,QG2874,QG2873,JU2131,JU1666,JU792,JU1934,JU2141,MY2693,ECA2603	15
II	2828000	2844000	II_2828000_2844000	XZ2018,JU3128,JU2572	3
II	2828000	2845000	II_2828000_2845000	JU258,NIC236,JU775,NIC1,EG4724,ECA2601,JU1213,JU1530,NIC258,NIC1791,NIC1799,NIC1794,NIC1786,JU1793,EG4349,RC301,CX11276,JU2464,ED3046,QW947,ECA640,NIC1812,JU2522,JU4047,JU2106,JU2838,JU310,NIC1809,JU1491,ECA2551,ECA2672,JU778,JU2576,NIC514,ECA2555,ECA2559,JU2610,NIC526,MY2585,NIC528,JU3291,ECA1074,JU2570,JU3127,MY772,NIC1779,CX11271,NIC277,ECA2656,MY920,PX179,PB303,MY2453,NIC207,ECA2602,MY2535,NIC529,JU2592,QG4008,ECA2615,ECA2554,QG4003,ECA2549,JU1440,JU2906,JU3141	66
II	2833000	2843000	II_2833000_2843000	NIC3,QG4138,QG4018	3
II	2835000	2844000	II_2835000_2844000	JU3225,NIC259	2
II	2835000	2845000	II_2835000_2845000	DL238,ED3049,ED3073,JU2800,QG4017,JU3132,JT11398,ED3017,NIC255	9
II	2835000	2849000	II_2835000_2849000	XZ1516	1
II	2855000	2865000	II_2855000_2865000	DL238	1
II	2855000	2866000	II_2855000_2866000	ECA36,ECA2595,ECA2561,ECA2660	4
II	2864000	2870000	II_2864000_2870000	QG4138	1
II	2864000	2871000	II_2864000_2871000	NIC3	1
II	2864000	2875000	II_2864000_2875000	QG4135,QG2855,QG2854,JU2879,JU3135,QG2824,JU1395,AB1,QG2818	9
II	2864000	2888000	II_2864000_2888000	QG4018	1
II	2872000	2878000	II_2872000_2878000	JU258	1
II	2872000	2880000	II_2872000_2880000	ECA396,NIC1798,QG2874,QG2873,JU4047,JU2131,JU1666,JU792,JU1934,JU2141,MY2693,ECA2603	12
II	2872000	2885000	II_2872000_2885000	JU3225	1
II	2872000	2886000	II_2872000_2886000	ED3049	1
II	2872000	2889000	II_2872000_2889000	NIC1	1
II	2873000	2884000	II_2873000_2884000	ECA2601,NIC1791,NIC1799,NIC1794,NIC1786,JU1793,EG4349,ECA640,NIC1812,JU2522,ED3073,JU2106,JU2838,NIC1809,ECA2551,ECA2672,JU2576,NIC514,ECA2555,JU2610,NIC526,MY2585,NIC528,JU3291,ECA1074,JU2570,JU3127,MY772,JU2800,NIC1779,CX11271,NIC277,QG4017,ECA2656,MY920,NIC259,JU3132,MY2453,ECA2602,MY2535,NIC529,JU2592,QG4008,ECA2615,QG4003,ECA2549,JU1440,JU2906,JU3141,JT11398,ED3017,NIC255,JU2572	53
II	2873000	2885000	II_2873000_2885000	RC301,JU2464,JU3144,JU778,JU3128,ECA2559,PX179,PB303,NIC207,ECA2554	10
II	2873000	2886000	II_2873000_2886000	JU775,EG4724,JU1213,NIC258,CX11276,ED3046,QW947,XZ2018,JU310,JU1491	10
II	2873000	2887000	II_2873000_2887000	JU1530	1
II	2873000	2891000	II_2873000_2891000	NIC236	1
II	2878000	2884000	II_2878000_2884000	CB4856,NIC1811,NIC1783,QG4228,ECA594,ECA2546,QG2835,MY2741,QG2832,QG2837	10
II	2878000	2885000	II_2878000_2885000	JU3228,JU3137	2
II	2878000	2886000	II_2878000_2886000	JU774	1
II	2878000	2887000	II_2878000_2887000	ECA923	1
II	2878000	2888000	II_2878000_2888000	NIC3,QG4080,QG4138	3
II	2882000	2887000	II_2882000_2887000	ECA36,ECA2595,ECA2561,ECA2660	4
II	2882000	2888000	II_2882000_2888000	JU2811,BRC20263	2
II	2901000	2925000	II_2901000_2925000	CB4857	1
II	2905000	2913000	II_2905000_2913000	ECA36,ECA2595,ECA2660	3
II	2942000	2948000	II_2942000_2948000	NIC1810	1
II	2943000	2948000	II_2943000_2948000	CB4856	1
II	2965000	2973000	II_2965000_2973000	ECA36,ECA2595,ECA2561,ECA2660	4
II	3018000	3023000	II_3018000_3023000	ECA396	1
II	3018000	3024000	II_3018000_3024000	XZ1516	1
II	3045000	3052000	II_3045000_3052000	ECA36,ECA2595,ECA2561,ECA2660	4
II	3047000	3052000	II_3047000_3052000	ECA396	1
II	3060000	3081000	II_3060000_3081000	XZ1516	1
II	3069000	3081000	II_3069000_3081000	NIC1810	1
II	3071000	3078000	II_3071000_3078000	CB4855,ECA2546,JU1172	3
II	3110000	3119000	II_3110000_3119000	ECA396	1
II	3136000	3150000	II_3136000_3150000	ECA2546	1
II	3177000	3250000	II_3177000_3250000	NIC1798,JU3224,NIC1811,QG4135,QG2855,JU3228,QG2854,QG2874,QG2873,JU2879,NIC1809,JU2131,JU3135,JU1666,QG4080,QG2832,JU2513,JU3137,JU1395,MY2693,QG2818,QG2811,ECA2603,JU2466	24
II	3177000	3263000	II_3177000_3263000	NIC3,NIC1783,BRC20263,QG2835,QG4138,QG4018	6
II	3178000	3250000	II_3178000_3250000	LKC34,JU774,QG2837	3
II	3187000	3250000	II_3187000_3250000	NIC236,NIC1,EG4724,JU1213,NIC258,CB4855,NIC1799,NIC1794,RC301,ED3046,QW947,JU2811,XZ1735,JU2522,JU2838,CX11314,ECA2551,ECA2672,JU2576,ECA2555,JU3128,NIC526,NIC528,ECA1074,JU2570,JU3127,JU2800,NIC1779,CX11271,JU1934,QG4017,PX179,MY2453,ECA2602,MY2535,JU2592,ECA2615,QG4003,ECA2549,JU2906,JU2572	41
II	3194000	3250000	II_3194000_3250000	JU258,JU775,ED3049,ECA2601,JU1530,CX11264,NIC1791,NIC1786,JU1793,CX11276,JU2464,XZ2018,KR314,QG4228,ECA640,ED3073,JU310,JU778,NIC514,ECA2559,JU2610,MY2585,JU3291,MY772,JU792,JU3225,ECA2656,MY920,JU2141,PB303,NIC259,JU3132,NIC207,AB1,QG4008,JU1440,JU3141,JT11398,ED3017,NIC255	40
II	3195000	3250000	II_3195000_3250000	ECA2546,JU346,ECA2554	3
II	3197000	3250000	II_3197000_3250000	CB4856,WN2001,NIC1810,JU3144,NIC1812,JU1491,JU3134	7
II	3197000	3256000	II_3197000_3256000	PB306,MY1,CB4857,NIC256,MY16,ECA923,CB4854,NIC1808,ECA594,QG2827,NIC252,CX11292,NIC275,TWN2530,ECA2583,ED3048,JU3280,JU2587,MY795,ECA1069,JU2866,QG2841,JU1172,QG2828,JU2578,JU323,ED3052,XZ1672,QG2824,NIC529,JU4098	31
II	3198000	3250000	II_3198000_3250000	DL238,EG4349,NIC277,MY2530	4
II	3198000	3256000	II_3198000_3256000	NIC166,NIC262,DL226,NIC267,MY2741,NIC272,MY518,MY679,JU1792	9
II	3198000	3268000	II_3198000_3268000	XZ1516	1
II	3237000	3265000	II_3237000_3265000	JU4047	1
II	3260000	3267000	II_3260000_3267000	JU3228	1
II	3260000	3268000	II_3260000_3268000	ECA36,ECA2595,ECA2561,LKC34,ECA2660,NIC1798,WN2001,NIC1811,QG2874,QG2873,NIC1809,JU1491,JU2131,JU1666,QG2832,JU2513,QG2837,JU3137,JU3134,ECA2603	20
II	3280000	3297000	II_3280000_3297000	XZ1516	1
II	3280000	3307000	II_3280000_3307000	ECA2546	1
II	3284000	3290000	II_3284000_3290000	CX11264,CX11314	2
II	3286000	3297000	II_3286000_3297000	NIC166,MY1,NIC256,ECA923,NIC262,CB4854,NIC1808,QG2827,NIC252,CX11292,DL226,NIC275,BRC20263,NIC267,MY2741,TWN2530,ECA2583,ED3048,JU3280,NIC272,MY795,MY518,ECA1069,QG2841,QG2828,JU2578,JU323,MY679,ED3052,XZ1672,QG2824,NIC529,JU4098,JU1792	34
II	3287000	3298000	II_3287000_3298000	CB4856,NIC1810	2
II	3287000	3302000	II_3287000_3302000	JU3224,QG2835,JU2466	3
II	3287000	3303000	II_3287000_3303000	NIC3,PB306,CB4857,MY16,NIC1783,QG2855,JU774,ECA594,QG2854,JU2879,JU3135,QG4138,JU2866,JU1172,QG4018,JU1395,MY2693,QG2818,QG2811	19
II	3294000	3305000	II_3294000_3305000	JU2587	1
II	3307000	3343000	II_3307000_3343000	ECA2672	1
